,acumulado,dataApuracao,dataProximoConcurso,dezenasSorteadasOrdemSorteio,indicadorConcursoEspecial,listaDezenas,listaMunicipioUFGanhadores,listaRateioPremio,listaResultadoEquipeEsportiva,localSorteio,nomeMunicipioUFSorteio,numero,numeroConcursoAnterior,numeroConcursoFinal_0_5,numeroConcursoProximo,numeroJogo,observacao,premiacaoContingencia,tipoJogo,tipoPublicacao,ultimoConcurso,valorArrecadado,valorAcumuladoConcurso_0_5,valorAcumuladoConcursoEspecial,valorAcumuladoProximoConcurso,valorEstimadoProximoConcurso,valorSaldoReservaGarantidora,valorTotalPremioFaixaUm,Bola1,Bola2,Bola3,Bola4,Bola5,Bola6
0,True,28/01/2023,01/02/2023,"['12', '32', '35', '20', '09', '30']",1,"['09', '12', '20', '30', '32', '35']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 163, 'valorPremio': 40505.04}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 10641, 'valorPremio': 886.37}]",,ESPAÇO DA SORTE,"SÃO PAULO,  SP",2559,2558,2560,2560,2,,,MEGA_SENA,3,True,114513277.5,102378415.66,8980562.95,102378415.66,115000000.0,0.0,0.0,09,12,20,30,32,35
0,True,01/02/2023,04/02/2023,"['52', '48', '05', '20', '17', '04']",1,"['04', '05', '17', '20', '48', '52']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 151, 'valorPremio': 52127.84}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 13422, 'valorPremio': 837.78}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2560,2559,2565,2561,2,,,MEGA_SENA,3,True,136523016.0,9114140.03,11051958.41,116878183.88,135000000.0,0.0,0.0,04,05,17,20,48,52
0,True,04/02/2023,08/02/2023,"['22', '44', '56', '51', '37', '19']",1,"['19', '22', '37', '44', '51', '56']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 393, 'valorPremio': 23693.33}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 19908, 'valorPremio': 668.17}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2561,2560,2565,2562,2,,,MEGA_SENA,3,True,161502007.5,19895852.54,13502347.64,134030908.34,160000000.0,0.0,0.0,19,22,37,44,51,56
0,False,08/02/2023,11/02/2023,"['44', '32', '57', '12', '51', '06']",1,"['06', '12', '32', '44', '51', '57']","[{'ganhadores': 1, 'municipio': 'PIRACICABA', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'SAO PAULO', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'SP'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 2, 'valorPremio': 76403943.65}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 226, 'valorPremio': 45102.73}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 14672, 'valorPremio': 992.48}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2562,2561,2565,2563,2,,,MEGA_SENA,3,True,176795226.0,31698525.03,16184773.22,0.0,3000000.0,0.0,0.0,06,12,32,44,51,57
0,True,11/02/2023,14/02/2023,"['05', '50', '30', '14', '09', '38']",1,"['05', '09', '14', '30', '38', '50']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 49, 'valorPremio': 54606.04}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3714, 'valorPremio': 1029.19}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2563,2562,2565,2564,2,,,MEGA_SENA,3,True,46408333.5,34796698.96,16888903.69,4928913.08,10000000.0,0.0,0.0,05,09,14,30,38,50
0,True,14/02/2023,16/02/2023,"['19', '14', '08', '45', '32', '07']",1,"['07', '08', '14', '19', '32', '45']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 55, 'valorPremio': 35106.57}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4623, 'valorPremio': 596.66}]",,ESPAÇO DA SORTE,"SÃO PAULO,  SP",2564,2563,2565,2565,2,,,MEGA_SENA,3,True,33489630.0,45518196.12,17397025.1,45518196.12,53000000.0,0.0,0.0,07,08,14,19,32,45
0,False,16/02/2023,18/02/2023,"['54', '13', '25', '39', '09', '46']",1,"['09', '13', '25', '39', '46', '54']","[{'ganhadores': 1, 'municipio': 'CAMPO GRANDE', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'MS'}, {'ganhadores': 1, 'municipio': 'BELEM', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'PA'}, {'ganhadores': 1, 'municipio': 'PARANAGUA', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'PR'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 3, 'valorPremio': 17626625.69}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 164, 'valorPremio': 24367.94}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 8245, 'valorPremio': 692.42}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2565,2564,2570,2566,2,,,MEGA_SENA,3,True,69314134.5,4627342.3,18448693.83,0.0,3000000.0,0.0,0.0,09,13,25,39,46,54
0,True,18/02/2023,23/02/2023,"['53', '23', '45', '57', '11', '59']",1,"['11', '23', '45', '53', '57', '59']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 60, 'valorPremio': 36334.95}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3862, 'valorPremio': 806.42}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2566,2565,2570,2567,2,,,MEGA_SENA,3,True,37812469.5,7151664.95,19022403.54,4015967.86,9000000.0,0.0,0.0,11,23,45,53,57,59
0,False,23/02/2023,25/02/2023,"['33', '10', '60', '58', '11', '19']",1,"['10', '11', '19', '33', '58', '60']","[{'ganhadores': 1, 'municipio': 'BRASILIA', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'DF'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 8548140.96}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 103, 'valorPremio': 23886.63}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5786, 'valorPremio': 607.45}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2567,2566,2570,2568,2,,,MEGA_SENA,3,True,42672816.0,10000459.47,19669856.85,0.0,3000000.0,0.0,0.0,10,11,19,33,58,60
0,True,25/02/2023,01/03/2023,"['22', '29', '49', '35', '16', '38']",1,"['16', '22', '29', '35', '38', '49']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 59, 'valorPremio': 35496.26}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3217, 'valorPremio': 930.0}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2568,2567,2570,2569,2,,,MEGA_SENA,3,True,36324013.5,12425414.29,20220982.96,3857882.66,9000000.0,0.0,0.0,16,22,29,35,38,49
0,True,01/03/2023,04/03/2023,"['06', '07', '28', '31', '25', '52']",1,"['06', '07', '25', '28', '31', '52']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 51, 'valorPremio': 54548.94}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4277, 'valorPremio': 929.22}]",,ESPAÇO DA SORTE,"SÃO PAULO,  SP",2569,2568,2570,2570,2,,,MEGA_SENA,3,True,48252046.5,24629284.54,20953087.15,24629284.54,32000000.0,0.0,0.0,06,07,25,28,31,52
0,False,04/03/2023,08/03/2023,"['18', '26', '27', '47', '50', '08']",1,"['08', '18', '26', '27', '47', '50']","[{'ganhadores': 1, 'municipio': 'CANAL ELETRONICO', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': '--'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 33139056.49}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 75, 'valorPremio': 61594.54}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5940, 'valorPremio': 1111.01}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2570,2569,2575,2571,2,,,MEGA_SENA,3,True,80124021.0,5348999.52,22168768.88,0.0,3000000.0,0.0,0.0,08,18,26,27,47,50
0,True,08/03/2023,11/03/2023,"['18', '51', '38', '33', '09', '41']",1,"['09', '18', '33', '38', '41', '51']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 38, 'valorPremio': 57282.26}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3051, 'valorPremio': 1019.2}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2571,2570,2575,2572,2,,,MEGA_SENA,3,True,37754001.0,7869418.87,22741591.46,4009758.06,9000000.0,0.0,0.0,09,18,33,38,41,51
0,True,11/03/2023,14/03/2023,"['24', '22', '03', '15', '07', '50']",1,"['03', '07', '15', '22', '24', '50']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 101, 'valorPremio': 30374.17}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 7223, 'valorPremio': 606.75}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2572,2571,2575,2573,2,,,MEGA_SENA,3,True,53208981.0,11421597.23,23548904.75,9660950.91,16000000.0,0.0,0.0,03,07,15,22,24,50
0,True,14/03/2023,16/03/2023,"['37', '06', '49', '26', '32', '35']",1,"['06', '26', '32', '35', '37', '49']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 37, 'valorPremio': 58420.68}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 2718, 'valorPremio': 1136.11}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2573,2572,2575,2574,2,,,MEGA_SENA,3,True,37491048.0,13924462.09,24117737.69,13642781.39,18000000.0,0.0,0.0,06,26,32,35,37,49
0,True,16/03/2023,18/03/2023,"['12', '43', '48', '60', '44', '17']",1,"['12', '17', '43', '44', '48', '60']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 68, 'valorPremio': 41754.98}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4377, 'valorPremio': 926.7}]",,ESPAÇO DA SORTE,"SÃO PAULO,  SP",2574,2573,2575,2575,2,,,MEGA_SENA,3,True,49246618.5,36085258.7,24864932.02,36085258.7,45000000.0,0.0,0.0,12,17,43,44,48,60
0,True,18/03/2023,22/03/2023,"['46', '04', '53', '14', '12', '41']",1,"['04', '12', '14', '41', '46', '53']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 69, 'valorPremio': 61915.5}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5767, 'valorPremio': 1058.27}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2575,2574,2580,2576,2,,,MEGA_SENA,3,True,74098210.5,4946722.44,25989187.14,43955044.39,54000000.0,0.0,0.0,04,12,14,41,46,53
0,True,22/03/2023,25/03/2023,"['32', '29', '43', '35', '38', '33']",1,"['29', '32', '33', '35', '38', '43']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 111, 'valorPremio': 44581.85}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 7105, 'valorPremio': 994.99}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2576,2575,2580,2577,2,,,MEGA_SENA,3,True,85830232.5,10676662.92,27291446.35,53070858.8,63000000.0,0.0,0.0,29,32,33,35,38,43
0,True,25/03/2023,29/03/2023,"['31', '44', '22', '12', '50', '18']",1,"['12', '18', '22', '31', '44', '50']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 123, 'valorPremio': 46928.1}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 9182, 'valorPremio': 898.05}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2577,2576,2580,2578,2,,,MEGA_SENA,3,True,100114578.0,17360212.03,28810434.8,63703777.84,75000000.0,0.0,0.0,12,18,22,31,44,50
0,False,29/03/2023,01/04/2023,"['47', '59', '60', '37', '50', '39']",1,"['37', '39', '47', '50', '59', '60']","[{'ganhadores': 1, 'municipio': 'CANAL ELETRONICO', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': '--'}, {'ganhadores': 1, 'municipio': 'BETIM', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'MG'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 2, 'valorPremio': 37457585.34}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 296, 'valorPremio': 20561.43}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6128, 'valorPremio': 1418.82}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2578,2577,2580,2579,2,,,MEGA_SENA,3,True,105561216.0,24407373.25,30412062.37,0.0,3000000.0,0.0,0.0,37,39,47,50,59,60
0,True,01/04/2023,05/04/2023,"['10', '26', '44', '05', '35', '38']",1,"['05', '10', '26', '35', '38', '44']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 109, 'valorPremio': 21479.95}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5186, 'valorPremio': 644.95}]",,ESPAÇO DA SORTE,"SÃO PAULO,  SP",2579,2578,2580,2580,2,,,MEGA_SENA,3,True,40608688.5,31431315.96,31028197.71,31431315.96,37000000.0,0.0,0.0,05,10,26,35,38,44
0,True,05/04/2023,08/04/2023,"['43', '36', '03', '29', '13', '04']",1,"['03', '04', '13', '29', '36', '43']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 109, 'valorPremio': 35731.67}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 8175, 'valorPremio': 680.6}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2580,2579,2585,2581,2,,,MEGA_SENA,3,True,67552141.5,4509713.42,32053132.59,38605860.02,47000000.0,0.0,0.0,03,04,13,29,36,43
0,False,08/04/2023,12/04/2023,"['17', '14', '39', '60', '32', '36']",1,"['14', '17', '32', '36', '39', '60']","[{'ganhadores': 1, 'municipio': 'SAO PAULO', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'SP'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 46558149.5}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 239, 'valorPremio': 18062.58}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6605, 'valorPremio': 933.69}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2581,2580,2585,2582,2,,,MEGA_SENA,3,True,74875027.5,9508295.37,33189173.97,0.0,3000000.0,0.0,0.0,14,17,32,36,39,60
0,True,12/04/2023,15/04/2023,"['34', '10', '21', '19', '14', '17']",1,"['10', '14', '17', '19', '21', '34']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 95, 'valorPremio': 21843.53}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6127, 'valorPremio': 483.83}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2582,2581,2585,2583,2,,,MEGA_SENA,3,True,35991972.0,11911083.43,33735262.17,3822617.37,9000000.0,0.0,0.0,10,14,17,19,21,34
0,True,15/04/2023,19/04/2023,"['27', '59', '02', '30', '20', '52']",1,"['02', '20', '27', '30', '52', '59']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 51, 'valorPremio': 58015.77}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3786, 'valorPremio': 1116.44}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2583,2582,2585,2584,2,,,MEGA_SENA,3,True,51318679.5,15337067.15,34513894.85,9273046.02,16000000.0,0.0,0.0,02,20,27,30,52,59
0,True,19/04/2023,22/04/2023,"['53', '12', '36', '55', '05', '01']",1,"['01', '05', '12', '36', '53', '55']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 50, 'valorPremio': 60857.25}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4899, 'valorPremio': 887.31}]",,ESPAÇO DA SORTE,"SÃO PAULO,  SP",2584,2583,2585,2585,2,,,MEGA_SENA,3,True,52776621.0,33738700.57,35314648.15,33738700.57,42000000.0,0.0,0.0,01,05,12,36,53,55
0,True,22/04/2023,26/04/2023,"['26', '43', '59', '36', '34', '14']",1,"['14', '26', '34', '36', '43', '59']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 70, 'valorPremio': 58471.8}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 5743, 'valorPremio': 1018.14}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2585,2584,2590,2586,2,,,MEGA_SENA,3,True,70991082.0,4739293.64,36391760.36,41278485.91,50000000.0,0.0,0.0,14,26,34,36,43,59
0,True,26/04/2023,29/04/2023,"['18', '49', '41', '10', '59', '53']",1,"['10', '18', '41', '49', '53', '59']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 76, 'valorPremio': 64781.77}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 6010, 'valorPremio': 1170.29}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2586,2585,2590,2587,2,,,MEGA_SENA,3,True,85393669.5,10440089.62,37687395.83,50347934.06,60000000.0,0.0,0.0,10,18,41,49,53,59
0,False,29/04/2023,03/05/2023,"['05', '22', '11', '37', '10', '23']",1,"['05', '10', '11', '22', '23', '37']","[{'ganhadores': 1, 'municipio': 'PEDRO LEOPOLDO', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'MG'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 61056497.58}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 328, 'valorPremio': 17723.23}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 27180, 'valorPremio': 305.54}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2587,2586,2590,2588,2,,,MEGA_SENA,3,True,100826811.0,17171186.69,39217190.63,0.0,3000000.0,0.0,0.0,05,10,11,22,23,37
0,True,03/05/2023,06/05/2023,"['31', '22', '09', '13', '57', '58']",1,"['09', '13', '22', '31', '57', '58']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 38, 'valorPremio': 46948.05}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 2610, 'valorPremio': 976.47}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2588,2587,2590,2589,2,,,MEGA_SENA,3,True,30942860.0,19236901.07,39686671.19,3286363.81,7000000.0,0.0,0.0,09,13,22,31,57,58
0,True,06/05/2023,09/05/2023,"['36', '01', '16', '32', '15', '25']",1,"['01', '15', '16', '25', '32', '36']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 35, 'valorPremio': 83308.16}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3201, 'valorPremio': 1301.28}]",,ESPAÇO DA SORTE,"SÃO PAULO,  SP",2589,2588,2590,2590,2,,,MEGA_SENA,3,True,50572550.0,31270621.83,40453983.22,31270621.83,40000000.0,0.0,0.0,01,15,16,25,32,36
0,True,09/05/2023,11/05/2023,"['43', '36', '02', '48', '28', '12']",1,"['02', '12', '28', '36', '43', '48']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 76, 'valorPremio': 38151.92}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4995, 'valorPremio': 829.27}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2590,2589,2595,2591,2,,,MEGA_SENA,3,True,50290870.0,3357368.19,41217021.47,36611889.4,45000000.0,0.0,0.0,02,12,28,36,43,48
0,False,11/05/2023,13/05/2023,"['30', '28', '23', '11', '21', '10']",1,"['10', '11', '21', '23', '28', '30']","[{'ganhadores': 1, 'municipio': 'ITANHANGA', 'nomeFatansiaUL': '', 'posicao': 1, 'serie': '', 'uf': 'MT'}]","[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 1, 'valorPremio': 43295767.4}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 116, 'valorPremio': 31279.23}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 7633, 'valorPremio': 679.07}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2591,2590,2595,2592,2,,,MEGA_SENA,3,True,62932260.0,7558662.93,42171861.2,0.0,3000000.0,0.0,0.0,10,11,21,23,28,30
0,True,13/05/2023,17/05/2023,"['51', '35', '34', '28', '15', '17']",1,"['15', '17', '28', '34', '35', '51']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 26, 'valorPremio': 80203.83}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 2783, 'valorPremio': 1070.42}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2592,2591,2595,2593,2,,,MEGA_SENA,3,True,36168270.0,9973220.46,42720624.29,3841341.54,10000000.0,0.0,0.0,15,17,28,34,35,51
0,True,17/05/2023,20/05/2023,"['14', '17', '10', '32', '25', '39']",1,"['10', '14', '17', '25', '32', '39']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 111, 'valorPremio': 22333.32}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 7145, 'valorPremio': 495.65}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2593,2592,2595,2594,2,,,MEGA_SENA,3,True,42996725.0,12843638.83,43372992.11,8407916.2,14000000.0,0.0,0.0,10,14,17,25,32,39
0,True,20/05/2023,24/05/2023,"['07', '55', '32', '26', '49', '35']",1,"['07', '26', '32', '35', '49', '55']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 76, 'valorPremio': 42829.41}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 4591, 'valorPremio': 1012.86}]",,ESPAÇO DA SORTE,"SÃO PAULO,  SP",2594,2593,2595,2595,2,,,MEGA_SENA,3,True,56456635.0,31016661.57,44229580.42,31016661.57,39000000.0,0.0,0.0,07,26,32,35,49,55
0,True,24/05/2023,27/05/2023,"['52', '13', '01', '39', '50', '34']",1,"['01', '13', '34', '39', '50', '52']",[],"[{'descricaoFaixa': '6 acertos', 'faixa': 1, 'numeroDeGanhadores': 0, 'valorPremio': 0.0}, {'descricaoFaixa': '5 acertos', 'faixa': 2, 'numeroDeGanhadores': 36, 'valorPremio': 104533.47}, {'descricaoFaixa': '4 acertos', 'faixa': 3, 'numeroDeGanhadores': 3827, 'valorPremio': 1404.75}]",,ESPAÇO DA SORTE,"SÃO PAULO, SP",2595,2594,2600,2596,2,,,MEGA_SENA,3,True,65270525.0,4357394.98,45219897.47,37948880.85,45000000.0,0.0,0.0,01,13,34,39,50,52
